tweets;1.kisi;2.kisi;3.kisi;total
Biz @bensusoral gibi güzellikler beklerken memleket deniz akkayanýn yolundakilerden geçilmeyecek çünkü #missturkey anlayýþý.. ??;0;0;1;0
Gerçekten iðrenç bir twitmiþ #MissTurkey;1;1;1;1
Körler saðýrlar birbirini aðýrlar. #MissTurkey;1;1;1;1
Itýr Esen Tacý alýnmýþ mý ? Alýnmýþ. Yetkim olsa Türkiye Cumhuriyeti vatandaþlýðýndan çýkartýrým yakýþan budur  #MissTurkey;1;1;1;1
"#MissTurkey iyi olmuþ ..
Zira bu b*ku taçlandirsan ne olacak..! https://t.co/UnDSHaNlxm";0;0;1;0
"#MissTurkey bu sene kolaymýþ keþke ben de girseydim... ??

Kriter iç güzellik oldu da bizim mi haberimiz yok..? ?????? https://t.co/ZZdpf2KEwy";1;1;1;1
SON DAKÝKA! Itýr Esen'den ilk açýklama!.. #ItýrEsen #MissTurkey #MissTurkey2017 https://t.co/5ALNvaDeri;0;0;0;0
#MissTurkey güzeli seçilen Itýr Esen'in darbeden 1 gün sonra attýðý tweet.;0;0;0;0
Itýr Esen ?? seni Sür*tk.senden olsa olsa laðým faresi olur.neoldu???tacýn çabuk düþmüþ.yazýklar olsun seni #MissTurkey güzeli yapana?????? https://t.co/41SCyyEFMg;1;1;1;1
#MissTurkey Itýr Esen regl olarak PÝS kaný atýyor ama biz Türkiye olarak içimizde ki PÝSLÝKLERÝ nasýl atacaðýz bilemiyorum.;1;1;1;1
#MissTurkey  yanliþlikla verdik deyip geri almýþlar.????;0;0;0;0
Son Dakika... #MissTurkey seçimleri kaldýrýldý bundan sonra güzelleri Cumhurbaþkaný atayacak;0;0;0;0
Itýr Esen 'nin tacýný eski tweetlerinden dolayý geri almýþlar, torpil uygulamak yerine suratýna bakmanýz yeterliydi :) #MissTurkey https://t.co/RFzN3vIho8;1;1;1;1
https://t.co/QsiOtluHVL #MissTurkey #MissTurkey2017 #aslýsümen #ýtýresen ýtýr'ýn tacý geri alýnca Yerine 2.olan Aslý Sümen 1.oldu;0;0;0;0
Bayan Arkadaþlar Itýr Esen kotex kullanýyormuþ, bu kriptocunun kullandýðý pet markasýný kullanmayýn sakýn, #ýtýresen #15Temmuz #MissTurkey;1;1;1;1
#MissTurkey derece olmasa bile yine iyi bir deneyimdi....;0;0;0;0
"#MissTurkey elemelerde sosyal emdya hesaplari incelenmeliydi, taçlandirdiktan sonra #ýtýrEsen i ""HedeF"" haline getirerek magdur ettiniz.??";0;0;0;0
Aldigin o tacý yerine koy lütfen ??#MissTurkey;0;0;1;0
"#MissTurkey

Allah senin  ve senin gibilerin belasýný versin  adi yaratýk https://t.co/fHKHl23v38";0;0;0;0
#MissTurkey2017 #ITIRESEN Itýr esen #MissTurkey kriter saðlama konusunda hülya avþardan bu yana pek biþey deðiþmemiþ anlaþýlan ??;0;0;0;0
Keþke tacý vermeden herkesi iyice araþtýrsaydýnýz tanýmadan 1. seçmiþler resmen #MissTurkey;0;0;0;0
"#MissTurkey güzeli dün seçildi ve þehitlerimizle alay ettiði ortaya çýkan #ItýrEsen þok oldu! Yorum Sizin!
https://t.co/YWXIkVoZ6C";0;0;0;0
"kariyer hedefimi deðiþtirim miss turkey olacam
ama torpilim yok
ora bile olmaz.
#missturkey #missturkey2017 #ýtýresen #dayýnolacakþuhayatta";0;0;1;0
"Itýr esen 
15 temmuz bizim namusumuz gibidir ülkeyi terk etsen anca, yoksa sokaða çýkamazsýn...
#MissTurkey";0;0;1;0
"Merak etme,hülya gibi seni de kafamýza çaka çaka gözümüze sokacak ve halka""mal""edecek bir medya patronu bulunur elbet. #itiresen #MissTurkey";0;0;1;0
"Miss Turkey 2017
Bir nesil daha geçti #MissTurkey #MissTurkey2017
Peri kýzý elbisem… https://t.co/4dA8PMyWiW";0;0;0;0
"Miss Turkey in bile torpille iþlediði bu ülkede ben nasýl atanacam ulen
#missturkey #ýtýresen #torpil #missturkeykaldýrýlsýn #bunebiçimhayat";1;1;1;1
Itýr Esen zaten güzel deðildi 15 temmuz Tweeti attý diye tacý geri alýnmýþ ama zaten güzel biri deðil 1.seçilmesi yanlýþ #MissTurkey;0;0;1;0
Miss deðil piss Turkey #MissTurkey;1;1;1;1
"Þehit Kaný Üzerinde Rakseden Çirkin Rakkase'dir Itýr Esen
Tacý #MissTurkey tarafýndan geri alýndý,
Þimdi Hesap Ýçin Sýra C.Savcýlarýnda!.. https://t.co/q1vyIkA9Fl";1;1;1;1
#MissTurkey aha aynýsý... https://t.co/fhZeiIm2OE;0;0;0;0
Kiz nasil icten bela okuduysa artik. 1. elendi, siradakiler kendini kollasin ?? @gozdebaddaI @karlieskookie #MissTurkey #MissTurkey2017;1;1;0;1
"#MissTurkey bu sene kolaymýþ keþke ben de girseydim... ??

Kriter iç güzellik oldu da bizim mi… https://t.co/PtX26ALTbb";0;0;1;0
"En güzel benim :)
#MissTurkey https://t.co/eWLbr2PqWM";0;0;0;0
Ýþe alýnýrken bile sicilinden önce hesaplarýn inceleniyor.. Hayretlik bir durum! #MissTurkey;0;0;0;0
Kimsenin mi aklýna gelmedi'biz bu kýzlarý aldýk kamuoyuna duyuracaðýz ama þunlarýn sosyal medya hesaplarýný inceleyelim' demek? #MissTurkey;0;0;0;0
#missturkey için aday kýzlarýn hiç mi sosyal mecrasý incelenmedi? Ýyi ya da kötü güzel(!) ya da çirkin(!) temsil edecekler bizi!;0;0;1;0
Hahaha çok iyi olmuþ valla zaten haketmiyordu o tacý ?? #MissTurkey;1;1;1;1
Ne oldu yav tacýn gitti #MissTurkey;1;1;1;1
#MissTurkey 'i görünce Allah çirkin þansý versin sözüne yürekten katýldým;0;0;1;0
ben bu halký çözdüm diyorum inanmýyorsunuz. #missturkey https://t.co/OAIBaKmLZ1;0;0;0;0
#missturkey ýtýr esen her regl olduðunda sana edilen küfürleri, taci hatýrla. Zaten güzel degildin.;1;1;1;1
Bunlarýn hepsi çirkin. #MissTurkey;0;0;1;0
#ITIRESEN Türkiye'yi temsil edecek bir karaktere sahip deilsin sen.. #MissTurkey;0;0;1;0
#MissTurkey kpss ye baðladý galiba mülakatla derecelendirmeye baþlamýþ  #MissTurkey2017;0;0;0;0
Dur ben hemen tweetlerimi sileyim, miss turkey falan seçilirim tacimi geri almasinlar. #MissTurkey2017 #MissTurkey;1;1;1;1
Bir #MissTurkey tweeti attýk,kýzýn tacýný geri almýþlar.Dokunduðumuz yanýyor Maþallah.;0;0;0;0
Ve halk secimini yapar shsjsjaha #MissTurkey https://t.co/CNaRJ1KUvd;0;0;0;0
#MissTurkey @gozdebaddaI kýz bedduan mý tuttu ne ??????;1;1;0;1
Itýr Esen'in Tacýný Aslý Sümen'e mi Verildi, Aslý Kimdir https://t.co/lPBMH00GR8 #MissTurkey itir esen #ýtýresen #kocamadokunma #aslýsümen;0;0;0;0
Kaþarýn tacý elinden alýnmýþ. Bu güzel haber. Yine de gavatlýðýn lüzumu yok #MissTurkey kaldýrýlsýn !;1;1;1;1
Artýk güzellik yarýþmalarý da reisin süzgecinden geçecek. Türkiyede yalakalýk ile baþarýlamayacak bir þey yok. #MissTurkey  #MissTurkey2017;0;1;0;0
#MissTurkey Bunlar nasýl bir aile ortamýnda yetiþiyor?? https://t.co/92JX10o9jl;0;1;1;1
Tacý elinden alýnmýþ. Ýsabet olmuþ #MissTurkey;0;1;1;1
Itýr esen in tacý geri alýndý,bu kararý alanlarý tebrik ediyoruz.. #MissTurkey  bu ülkede böyle rezilliklere izin verilmesin. https://t.co/D5kdqyM3hN;0;0;1;0
#MissTurkey Hazýr, tacý geri almýþken þu yarýþma defterini kapatýn artýk?? https://t.co/r8ApCi6h92;0;0;0;0
Ülkede baþka konuþulacak mesele kalmamýþtý zaten! #MissTurkey nedir ya? Saçma bir organizasyon. Gidin gerçek ülke meselelerini tartýþýn!;0;0;0;0
"Itýr Esen yarýþma sýrasýnda regl olamadýðý  için tacý geri alýndý.
#MissTurkey https://t.co/E414zp09wC";0;0;0;0
ettiðim bedduanýn tutma hýzý  #gözdebaddal #ýtýresen #missturkey https://t.co/XOKEOi4KX1;0;0;0;0
Zaten güzel deðildin,birde patavatsýzmýþsýn,iyi olmuþ... Ýstermisin þimdi birde bu olay yüzünden regl olup kanadýðýný? #MissTurkey #itiresen;1;1;1;1
Itýr Esen'in Tacý Neden Geri Alýndý, Itýr Esen'in Tacý Kime Verildi https://t.co/WSYZx3CHdB #MissTurkey itir esen #ýtýresen #kocamadokunma;0;0;0;0
Nazar deðdirdiniz kýza kdkdjfksk #MissTurkey;0;1;0;0
#MissTurkey güzel seçilenin tacý geri alýnmýs iyi de olmus attýgý tweetleri okusanýz iyi ki de alýnms,gerci zeka aranmýo ama ??????;1;1;1;1
Sokakta daha çirkin ve çirkefleri var. Biraz daha zorlasaydýnýz bulabilirdiniz. Bu iþte 3temmuz kokusu var bence. #MissTurkey;1;1;1;1
#MissTurkey 2017 güzeli Itýr Esen'in attýðý bu tweet yüzünden birincilik tacý geri alýndý. https://t.co/3FVQ42aB0j;0;0;0;0
Güzellik yarýþmasý tacý geri alýnýnca hürriyet gazetesi de kýzýn fotoðrafýný üstten basýk hale getirmiþ kýzý pigme yapmýþ ???? #MissTurkey https://t.co/K80VpeZtzO;0;1;0;0
"Türkiye güzeline büyük þok https://t.co/CM7odyKl38

#ITIRESEN #MÝSSTURKEY https://t.co/C5KTJc1rXu";0;0;0;0
"Türkiye güzeline büyük þok https://t.co/hBTR69Cy5B

#ITIRESEN #MÝSSTURKEY https://t.co/7OkCyfApQt";0;0;0;0
Itýr Esen'in Tacý Geri Alýndý, Miss Turkey 2017 Güzeli Itýr Esen Kimdir https://t.co/iRKx6BW6l3 #missturkey #ýtýresen;0;0;0;0
#MissTurkey #ITIRESEN paylaþýmlarý yüzünden tacý geri alýndý. Gerçi Ülkemin güzellik yarýþmasý gibi edepsiz bir organizasyona ihtiyacý yok.;0;0;1;0
Kýzýn tacý geri alýnmýþ 18 19 yaþýnda ki kýz bence haketmiyordu ama kazanmýþtý bence yanlýþ karar  #MissTurkey;1;1;1;1
Hayattaki þansým ektedir. sdfjhsdfjhsd ???????? #MissTurkey https://t.co/8ubeyhABoV;0;0;0;0
Ve doðru karar ???????? böyle twit atan biri Türkiye yi temsil edemez.. Tacý geri alýnmýþ #MissTurkey https://t.co/uAGKXYjLl0;0;0;1;0
Attýðý tweetler yüzünden #MissTurkey güzelinin tacý alýnmýþ ?? Sosyal medya diyip geçmemek lazým yýllar sonra böyle tweetler önüne geliyor ??;0;0;0;0
@ntv_yasam @ntv Karþýnýzda 15 Temmuz Þehitlerine hakaret eden Türkiye Güzeli(!) Itýr Esen. Bu kýzý ödüle layýk gören herkese Yazýklar olsun. #MissTurkey https://t.co/3ScrI7v6fT;1;1;1;1
"Türk kadýnýna iade-i itiibar ????????
#MissTurkey https://t.co/DSi96p0A3U";0;0;0;0
Önemli olan iç güzellik beyler?? günümüz  #MissTurkey  politikasý;0;0;0;0
Ya Gözde olayý çok sakin karþýlamýþ bence ben olsam kezzap falan fýrlatýrdým suratlarýna bu nasýl hak yemektir ldldldld #MissTurkey;1;1;1;1
"Çok ciddiyim seneye ""#MissTurkey ""saçmalýðýna ben katýlayým ya yoksa topyekûn rezil oluyoruz";1;1;1;1
"15 Temmuz Günü ile dalga geçen Miss Turkey 2017 Güzeli

#15temmuz #15temmuzsehitleri #15temmuzgunu #missturkey

https://t.co/dsYMeKOkjW";0;0;0;0
Anladýk fizik önemlide yüze de bakýn azýcýk  #MissTurkey;1;1;1;1
"#MissTurkey adlý organizasyonun ödüllendirip baþýna taç taktiði içi boþ kalýplar Türk kýzýný temsil edemez. 
Türk kýzýnýn bir onuru vardýr..";1;1;1;1
#MissTurkey bu sene kolaymýþ keþke bende girseydim??;0;0;1;0
#MissTurkey finalisti #GözdeBaddal kaybedince bela okudu!.. https://t.co/5GgOa2s0Vp;0;0;0;0
Bu Sene Kolaymýþ Keþke Ben de Girseydim #MissTurkey https://t.co/mwYT4QBT1g;0;0;1;0
"@gozdebaddaI Aðlamýþ halin bile #MissTurkey tacýný almaya yetermiþ aslýnda... yazýklar olsun @TFF_Org ...
Karýþtýrdýk yine ??";0;0;0;0
"Eski sevgiline bi dön bak istedim
MissTurkey güzeli olmuþ?? #missturkey https://t.co/UDhiXp9GD6";0;0;0;0
15 Temmuz þehidleri düzeninizi ve ayarýnýzý bozdu.Allah tan korkmuyorsunuz bari kullarýndan utanýn.. #MissTurkey https://t.co/mkPuK3PPzc;0;0;1;0
MAGAZÝN: Ýþte Miss Turkey 2017’nin birincisi  https://t.co/7ebKBIXlgZ #MissTurkey #magazin;0;0;0;0
#MissTurkey Teþekkürler Türkiye?? https://t.co/HoF8PkTTLY;0;0;0;0
#MissTurkey Bu sene kolaymýþ Keþke bende Girseydim... https://t.co/zSeCq9YNMM;0;0;1;0
"Kaybedince çýldýrdý

Allah Belanýzý Versin

https://t.co/kx5jK3cr2W #MissTurkey #MissTurkey2017 https://t.co/PAsZVfxeMS";0;0;0;0
"Þehitlerimiz hakkýnda iðrenç sözler söyleyen bu varlýðýn #taçýgerialýnsýn
#MissTurkey https://t.co/nNQMGuupSK";1;1;1;1
#MissTurkey in bu sene ki seçileni bence gelmiþ geçmiþ tüm güzellere hakaret ??;1;1;1;1
"#MissTurkey güzeli olarak baþka çirkin bulamadýnýz mý ??
Ee ben varým burda gardaþ ayýp ettiniz";1;1;1;1
Gözde Baddal 'ýn derece alamadýðý #MissTurkey gerçeði varken, bana adaletten bahsetmeyin ??;0;0;0;0
Lütfen bu ülkede #MissTurkey yapýlmasýn.;0;0;0;0
#MissTurkey Türkiye Cumhuriyeti vatandaþlarýnýn ahlaki deðerlerini hiçe saydýðý için yayýndan kaldýrýlsýn ki zaten güzel falan da seçmiyor!;1;1;1;1
#MissTurkey ve türeyleri zengin godomanlara þöhret olma meraklýsý kýzlarý pazarlayan bir sistemdir... okuyun bence...egitim güzel...;1;1;1;1
#MissTurkey 'i görünce Allah çirkin þansý versin sözüne yürekten katýldým ...;0;0;1;0
Seneye bende #MissTurkey e katýlýcam bune arkadaþ hakaret gibi;1;1;1;1
Gerçekten çok güzel #MissTurkey https://t.co/MCNiRw8jog;0;0;0;0
#MissTurkey kolaymýþ bu sene keþke bende girseydim. https://t.co/TYy9yNQPWl;0;0;1;0
Bu jurinin ben amk ýtýr denen kýzýn bi suçu yok ki, ne hatunlarý harcamýþlar yazýk #MissTurkey;1;1;1;1
#MissTurkey e Türk sýnýrý getirilsin böyle olacaksa https://t.co/zZ6ICS2dod;0;0;0;0
"#MissTurkey birincisi ""Itýr Esen"" fena kýz deðil ama gülmese daha iyi tabi.";0;0;1;0
"Arkadaþlar sessizlik 
Hababam Sýnýfý adýna #MissTurkey güzelini açýklýyorum 
Hafize ana 
Ondan daha tatlýsýný bulamadýk #Adilenaþit https://t.co/WcapRVYGLi";0;0;0;0
#MissTurkey miss turkey world 2015 ecem çýrpan https://t.co/s9yzcDuEBA;0;0;0;0
#MissTurkey 2015 Ecem Çýrpan https://t.co/W5ebCqGDlR;0;0;0;0
Yetti galam #MissTurkey ???????;0;0;0;0
"Meselaa bu elbise nasýl ya? ??
Aslý is from Mersin?? #MissTurkey https://t.co/mkb9mixlN7";0;0;0;0
"Miss Turkey guzellik yarismasinda, juri ""cirkin kadin yoktur, az vodka vardir."" diyerek kadeh kaldirdi. #MissTurkey #MissTurkey2017";1;1;0;1
#MissTurkey yarýþmacýsý Gözde Baddal: O hesap bana ait deðil  https://t.co/mYsoKwSKjE https://t.co/KAuHKbR4Po;0;0;0;0
@Bay_x2023 #MissTurkey adayým fetö’nün kýzý Nazlý:);1;1;1;1
Yarýþmadaki taç kýzdan daha güzel ??????? #missTurkey;1;1;1;1
Güzelliði 10 parA etmeyen dangalak :( #MissTurkey2017. #MissTurkey https://t.co/SdnS6tf8q7;1;1;1;1
"Birileri ne kadar laðým aðýzlý ve RTE-Vatan düþmaný olursa  o kadar pirim yapýyor.
#MissTurkey de çirkini bile o aðýzla birinci gelebiliyor?? https://t.co/m3O2B9xTEs";0;0;1;0
Þaka gibi ??#MissTurkey;0;0;0;0
Memlekete mizah MALzemesi çýkartýyorsunuz tebrikler ???? #MissTurkey;0;0;0;0
Ýþ adamlarýnýn bu seneki sevgilileri belli olmuþ #missturkey;0;0;0;0
Tamam Güldük Eðlendik Hadi Gerçek Adaylar Ýle Gerçek Birinciyi Açýklayýn  #MissTurkey;0;0;1;0
"#missturkey 
Önce kiþilik !!! https://t.co/Jvs557Qgwu";0;0;0;0
"Sakal traþý olup Miss Turkey e katýlsam ilk 5i zorlarmýþým. 

#MissTurkey";1;1;1;1
Ulan þu Tweet en az 500 beðeniyi hakediyordu. #MissTurkey;1;1;0;1
Boy 170 üstü deðil 160 üstüne çekilse minyon ama çok daha güzel kýzlarýn var olduðu ortaya çýkar da iþte.. Neyse ???? ?? #MissTurkey;0;0;0;0
https://t.co/7g70dw1jjP #MissTurkey'de 1. olamayýnca bela okudu! https://t.co/KJaamDb969;0;0;0;0
Daha objektif jüriler lazým. Býktýk artýk taraflýlýktan, torpillerden. #MissTurkey;1;1;1;1
O yarýþmacýlardan daha güzel olan birçok arkadaþým var. #MissTurkey e onlar katýlsaydý Türkiye'yi #MissWorld de gururla temsil ederlerdi.;0;0;0;0
Kimseyi dýþ görünüþüne göre yargýlamýyorum, yanlýþ anlaþýlmasýn. #MissTurkey vasýfsýz birinin makam sahibi olmasý gibi bir þey olmuþ.;0;0;0;0
#MissTurkey memlekette 3 çocuk doðurmuþ kadýnlar bunlardan da miss;0;0;0;0
#MissTurkey birinci seçme kriteri nefes alsýn yeter kese kaðýdý iþ görür;1;1;1;1
#MissTurkey bi daha ki sefere güzelden anlayan Kenan Doðulu'yu  jüri yapýn sizden daha iyi bir iþ çýkaracaktýr eminim;0;0;1;0
Seçtiðim adaylardan biri  #MissTurkey 'i kazanmýþ. Ama en son ihtimal verdiðim insanýn seçilmesi güzellik algýmý sorgulamama sebep oldu;0;0;0;0
Annesinin evde býraktýðý bebek açlýktan öldü https://t.co/6biNDGwE9c #MissTurkey #samimihaber https://t.co/iKo0A1KYU0;0;0;0;0
"#sanatakýmý ný #evdekorasyonu ndaki Yansýmalarý
https://t.co/0ZdIyhc8HZ

#günaydýn
#hayýrlýcumalar
#yaðmur
#MissTurkey https://t.co/EUbmAMR4Po";0;0;0;0
#MissTurkey hangi diziden teklif gelip de karþýmýza çýkacak hadi bakalým;0;0;0;0
En çirkinini seçmiþler ya da hepsi mi çirkindi ?? #MissTurkey;1;1;1;1
#MissTurkey birincisi Itýr Esen'in çirkinliði: Þehitleri regl ile anma, Erdoðan'lý sinkaf ve daha neler: https://t.co/8iNLvb1wKO https://t.co/TszKvgo1Yp;1;1;1;1
"Kartal'da 12 adrese narkotik baskýný
https://t.co/EtfxZoXik8 #kartal Ali Koç #yaðmur #MissTurkey https://t.co/nBmjyjbAhN";0;0;0;0
#missturkey yarýþmacýsý @gozdebaddaI ilk 10'da yer almayýnca Twitter üzerinden yaptýðý açýklamada sert tepki gösterdi. @itiresen https://t.co/jQS7U8pZ9E;0;0;0;0
Allah çirkin þansý Versinin resmî tescilli kanýtý  #MissTurkey;1;1;1;1
#MissTurkey suratýný siktiðimin fionasý Þehitlere hakaret edip 1. Oldu ya juri seninde ananý sikiyim. https://t.co/HtCMnQJDMp;1;1;1;1
#MissTurkey þey mi kokulu mum hani vanilinli dur dur Sandal aðacý aaaa Yasemin de olur misssss????;0;0;0;0
Gözde üzülme yak bi cuara #MissTurkey https://t.co/stSLRkvsyk;0;0;0;0
Koton https://t.co/V6cjY0xO8w Ali Koç Hayýrlý Cumalar #yaðmur Ömer Turan #MissTurkey Atatürk Havalimaný'nda #velilersoruyor Ali Palabýyýk;0;0;0;0
Sokaklarda metrobüslerde sahillerde dolaþan taþ gibi ablalarým bu kýzý güzel seçtilerse bu sizin suçunuz #MissTurkey;0;0;1;0
#MissTurkey yarýþmasýna katýlsaydým bu adaylarla birinci olma þansým bile doðabilirdi ????;0;0;0;0
#MissTurkey seçmeleri ve 1.sinin belirlendiði sistemin kökten deðiþmesi lazým,kýzlarýmýz stres yapýp uyuyamýyor,önümüzdeki yýl mulakat gelsn;0;0;0;0
#MissTurkey ýtýr denen kaþar 120. Bile olamaz torpili nerden acaba;1;1;1;1
#MissTurkey de yabancý kuralý gelsin ülkede güzel kýz mý kalmadý bu nedir böyle bir daha gülmese bari https://t.co/wRLt5OiR38;1;1;1;1
Kadýnýn deðeri ve güzelliði edebi,hayasý ve terbiyesinde gizlidir.Beden güzelliðine ancak aptallar önem verir ! #MissTurkey;1;1;1;1
Bak bunu bilmiyordum MissTurkey çirkin seçme yarýþmasýdamý yapýyormuþ. #MissTurkey;1;1;1;1
Neyse ki bu seneki benden güzel deðil #MissTurkey;0;0;0;0
Bunlarý toplumda sivriltmek haksýzlýk ve skandal. Yarýn çocuðunuz buna benzer görürsünüz #MissTurkey yetkilileri. Güzel çirkin karýþtý @#. https://t.co/hN1Vy3lGwh;0;0;0;0
"https://t.co/pdskvPeXaq
HAYIRLI CUMALAR, BOL BEREKETLÝ GÜNLER :)

#BaþkanAliKoçKonuþuyor
Hayýrlý Cumalar
#yaðmur
#MissTurkey
#velilersoruyor https://t.co/mQg1tb3joF";0;0;0;0
#MissTurkey hangi puan türüyle alýyo lann;1;1;0;1
Kadýnlarý metâ olarak gören zihniyetin yarýþmasý #MissTurkey Ne yazýk ki en çokda kadýnlarýmýz bu aþaðýlanmaya destek oluyor.;0;0;0;0
#MissTurkey bu yarýþmada Serenay Sarýkaya 2010 ikinci olmuþtu bide bu seneki birinciye bak ülkede güzel mi kalmadý;0;0;1;0
Pek çok kýzýmýz güzelllik yarýþmasýndan çýkmýþ gibi dýþarýda gezerken bunlarý hangi zihniyet o yarýþmaya dahil etti. #MissTurkey;0;0;1;0
"Türkiye güzeli seçilen Itýr Esen'in doðal halleri #MissTurkey
https://t.co/d1SkWsKzJx https://t.co/dYwnKkNUsM";0;0;0;0
"#MissTurkey
Böyle bir gerizekaliyla ayni havayý soluyacak ne günah iþledik acaba diye düþünerek uyandim bu sabah";1;1;1;1
#MissTurkey Yav salak salak iþ yapýyosunuz abi gözünüz mü bozuk;1;1;1;1
"Bi çay içseks. 

#MissTurkey  #GençlikKamplarý";0;0;0;0
Türkiye’nin en güzel kýzý diye bu kadýný sahneye çýkarmak Türk kýzlarýna hakarettir lan #MissTurkey https://t.co/cEE81z7m5g;0;0;1;0
#MissTurkey yine dünyanýn en çirkin kýzýný taçlandýrdýðýn için tebrikler. ????;1;1;1;1
Ne kadar çirkin varsa bir arada. Sorsan güzellik deðil kültür vs  #MissTurkey Itýr bacým tebrik ediyorum.Tadýný çýkar. 1 sene sonra tarihsin;1;1;1;1
"Miss Turkey'de dereceye giremedi: Allah hepinizin belasýný versin! 
#missturkey 
https://t.co/suyq2gKRlY @SONSAYFAMEDYA aracýlýðýyla";1;1;0;1
"""#MissTurkey"" in NERESÝ TÜRKÇE de TÜRKÝYE GÜZELÝ çýkarýyosunuz ??

Kimlerin ATTIÐI KITIR olduðunu,
NEDENÝNÝ,
 ""KERÝMAN HALÝS"" de, GUGILLA..";0;1;0;0
Geçen yýlki gibi yapmayýnda abi o nasýl birinciydi #MissTurkey;0;1;1;1
"#MissTurkey seneye baþörtülü çýkarýr mý?

Yok daha neler...";0;0;0;0
#MissTurkey white walkerlar bile daha guzel aq. Hic degilse ejderya mejderya düsuruyolar.;1;1;1;1
#MissTurkey bende girseydim la derece yaparmistim bu killi halimle bile.;1;1;1;1
"Günaydýn ????
 https://t.co/kWDitpZYWA

 #MissTurkey";0;0;0;0
#missturkey metrobüste sabah iþe giden daha güzel kýzlar var. Sorsam mý acaba seneye katýlmayý düþünürler mi?;0;0;0;0
Yeni gordum dee abiee Itýr diye tescilli guzel mi olur o ne oyle  #MissTurkey;0;0;0;0
#MissTurkey sanatçýlara sevgili keþfetmekten öte bir þey deðil benim gözümde. Her yýl her yýl býrakýn keþfetmeyi artýk.;0;0;0;0
#MissTurkey yine güldürmüþ ????;0;0;0;0
#MissTurkey'in METRESÝ KAÇA ?? https://t.co/qE20MCnAjY;0;0;0;0
"#MissTurkey deðil 
#MissMaymun";0;0;1;0
"#MissTurkey

Böyle yarýþmalar neden yapýlýr ? Amacý nedir ? Tamamen iþsizlik. Dünyanýn en göreceli kavramýnda objektiflik mi olur";0;0;0;0
#MissTurkey 1.Seçilen kýzýn Halasý oyuncu Itir Esen Eniþtesi Yavuz Turgul..rakipleri kat be kat güzelken bu kýzýn seçilmesi çok þaibeli. .;0;0;0;0
#MissTurkey her gördüðü hatuna yürüyen milletimize 2. defa birini begendiremediler seçicilik baþladý;0;0;0;0
"Herkese günaydýn

Online Alýþveriþ sitemiz  https://t.co/o4WEpJjbPa 

#yaðmur #MissTurkey #200TLÖdüllüBilgiYarýþmasý  
#ProtestoEdiyorum";0;0;0;0
güzelleri seçme imkaný tanýmayan #MissTurkey kaldýrýlsýn;1;1;0;1
#MissTurkey modifiye edilirse 3-5 yýla dizilerin vazgeçilmezi olur merak etmeyin;0;0;0;0
#MissTurkey  1.si deðil de , prenses olsan bari, prenses olsan barii ,) https://t.co/X2YwPu0dMn;0;0;0;0
#MissTurkey bu dünya çirkinlerin dünyasý güzellere yer yok @gozdebaddaI;0;0;0;0
#MissTurkey Bu sevimsizlik ve iticilikle gideceði yarýþmadan arka kapýdan gönderilir..þekerim çok samimiyetsizsin..??;1;1;1;1
Dis guzellik degil artik ic güzelliðe bakiyorlarmis ondan da anlamadiklari icin boyle hatalar oluyor dadjasjadas  #MissTurkey;1;1;0;1
"habit(häbýt): huy
Daha fazlasý: https://t.co/URKZgnKlRs

#ingilizce
Hayýrlý Cumalar
#ProtestoEdiyorum
Ömer Turan
#yaðmur
#MissTurkey";0;0;0;0
O pisliðin baþýna bir de taç mý taktýnýz size de yazýklar olsun!  Þehitlerimize yaptýðýn hakareti misliyle ödeyeceksin! #MissTurkey https://t.co/MbQZYuNQDJ;1;1;1;1
serenay sarýkaya 2010'da 2.olmuþ. nasýl 2.olabilir anlamýyorum. 1.kýza baktým rezalet. bu yarýþmayý ciddiye almak saçmalýk. #MissTurkey;1;1;1;1
#MissTurkey Güzellerimiz!!! sayesinde Türk kýzlarý çirkin diye adýmýz çýkacak yahu bu neeeee https://t.co/mcqkX0Izab;1;1;1;1
þu 1.olan geçen Þeyma subaþý na benzetildiði için birlikte foto.su paylaþýlan deðil mi? #MissTurkey;0;0;0;0
"Bütün yarýþmacýlar hýzla çirkinleþiyordu, birinciliði Itýr Esen'e verdiler

 #MissTurkey https://t.co/VyVfzUz4uT";1;1;1;1
#MissTurkey þu fotoðrafýmda bile yarýþmada ki kýzlarda  daha güzelim aq bune https://t.co/O4EC1SrV5x;1;1;1;1
#MissTurkey seçilen Itýr Esen, eski Itýr Esen gibi Beþiktaþ'ý mý tutar acaba? Sabah sabah bende bunu merak etiim.;0;0;0;0
#MissTurkey umarým bu aptallýgi vatan haininý gormezden gelmez;1;1;1;1
#MissTurkey birincisini görünce hayretler içinde kaldým her sene ayný þey;0;0;0;0
Bravo #MissTurkey Itýr Esen en doðru seçim. Tebrikler ???? @itiresen https://t.co/J99wxWdMzY;0;0;0;0
#MissTurkey diye bir þey yoktur, az votka vardýr. https://t.co/ThYjOmzpbj;1;1;0;1
"Senden baþkasýný tanýmam  @onanarzum   
Sadece yüzü güzel olmamalý 
Karakteri  saðlam ,kalbi de güzel olmalý 
#MissTurkey https://t.co/Q5eXURFtL1";0;0;0;0
