tweets;1.kisi;2.kisi;3.kisi;total
tan þikayet edip yapmak biraz tuhaf yaptýðýnýn farkýnda deðil sanýrým sadece dýþarýdan saldýrý olunca algýlayabiliyor öteki türlüsünün kendisinde var olduðunu bilmiyor;0;0;0;0
bayern baþkanýndan mesuta aðýr suçlama;1;1;1;1
avustralyada tartýþmalarý;0;0;0;0
irkçýlýða karþý hoþgörü festivali yapýldý;1;1;1;1
aþýrý saðcýlarýn düzenlediði gösterilere 30 kiþi katýlýrken karþýtlarý binlerce kiþiyle meydanlarý doldurdu;0;0;0;0
baþkenti binlerce kiþi karþýtý gösteri gerçekleþtirdi;0;0;0;0
paylaþtýðýn tweetle ayný zamanda yaptýðýn burayada alýyorum sen;0;0;0;0
trumptan sporculara milli marþýnýz gururla ayakta durun ücret almadan uzaklaþtýrma alýn haberlerin detaylarýný profilimizd;0;0;0;0
araþtýrma döneminde artmýþ durumda;1;1;1;1
istanbul turkey;0;0;0;0
seni ilk tweeti beðendiðin alýyorum þuraya;0;0;0;0
suç deðil suç yönelik eleþtirilerle göçmenlerin alman ana akýmý tarafýndan belirlenen kýrmýzý çizgileri aþamayacaklarý noktada uyumlu olmalarýnýn beklendiði mesajý verilmek istenmiþtir;0;0;0;0
afrikada ortaya çýkan kafkas beyaz ýrkýna kadar geliþen ilk çaðdaþ insan evrimin merdiveninin zirvesinde ortaya çýktý notkanýtsýzdýr beyazlar üstünmüþ geliþmiþler;0;0;0;0
gitme demiþtik olsak aninda sahaya inmiþtik çinde ýrkçýlýk skandalý demba ba çýlgýna döndü ba changchun yataiden li zhangýn kendisine ýrkçý sözler söylemesinin ardýndan futbolcunun üzerine yürüdü;0;0;0;0
almanya birinci televizyon kanalý ardnin yaptýrdýðý ankete göre almanlarýn yaklaþýk 3te 2si ýrkçýlýðý ciddi bir sorun olarak görüyor;0;0;0;0
demokrasi adaciðindan apartheid rejimine;0;1;0;0
irkçýlýk yapýldýðýný sibel kekillide doðruladý;0;0;0;0
yeni insan yayýnevinden eðitim serisine bir kitap dil irkçýlýðý;0;0;0;0
uzmanlar almanyadaki nasyonal sosyalist yeraltý davasý üzerine düzenlenen panelde söz konusu davanýn boyutuna dikkati çekerek davanýn hukuka olan inancý zedelediðini belirtti;0;0;0;0
sibel kekilliden ýrkçýlýk iddiasý;0;0;0;0
hain pusuda ölen bir anne 11 aylýk bir bebek ölüm üzerinden bile yapýyorsunuz ölen evladý demek bir kelime ölümün ýrký dili dini var þimdi bebeðe sadece mi üzülecek;0;0;0;0
zalimler senin hangi ýrktan hangi dinden olduðuna bakmaz onun þartlarýný yerine getirip getirmediðine bakar;0;0;0;0
afþina mektuplar 3 nejdet sançar sevgili istanbul sýký yönetim mahkemesinin bana verdiði sonradan askerî temyiz tarafýndan bozulan bir yýl iki aylýk devamýný okumak;0;0;0;0
bild gazetesine deðerlendirmelerde bulunan almanya dýþiþleri bakaný heiko maas ülkede ýrkçýlýðýn yeniden öne çýktýðý izlenimi oluþmasý durumunda bunun almanyanýn imajýna zarar vereceðini söyledi;0;0;0;0
dusman yaratmadan yasayamayanlar son birbirine dusman olur hastaliginin sonuclari;0;0;0;0
baþka birinin vurulduðu zincirleri görmek sizin üzerinizde olmadýklarýna þükretmek siyahilere bahþedilen tek teselli buydu;0;1;0;0
vidonun baþýný görmüyoruz insanlar heykel deðil robot deðil bir aile ailece sohbet edebilirler biraz sesli olunca kýyamet kopmuyor olabileceði kanaati aðýr basýyor bey gibilerinin bile peþi;0;0;0;0
ibretlik sonuna kadar izleyin;0;0;0;0
serena williamstan ayrýmcýlýk tepkisi;0;0;0;0
israilde apartheid rejiminin tescili uluslararasi hukuk;0;0;0;0
merkel türkler ülkeyi zenginleþtiriyor;0;0;0;0
israilin ulusdevlet yasasi irkçiliktan irkçiliða;0;0;0;0
önemli olan hangi milletten hangi ýrktan hangi genomdan soy aðacýndan geldiðin deðil yaþadýðýn adýna vataným diyebildiðin uðrunda ölümü bile göze aldýðýn bir yerin olmasý senin orasý ömrünün sonuna kadar elinden gelenin iyisini yapmandýr mi;1;0;0;0
aynaya bakan yok artýk uzun zaman;0;0;0;0
cumhurbaþkaný recep tayyip erdoðan çektirdiði fotoðraf nedeniyle almanyada ýrkçý ayrýmcý saldýrýlarýn hedefi olan türk asýllý futbolcu mesut özil yalnýz býrakýlmadý;0;0;0;0
türkoðlu mesut özil dünden bugüne yaþadýklarý devamý tikla;0;0;0;0
mesut özil alman milli takýmýný býraktý aziz dolu;0;0;0;0
ôlenlere baþ saðlýðý yakýnlarýna sabýr diliyorum ayrýmcýlýk tirsevinenleride kýnýyorum;0;0;0;0
irkçýlýðýn türlüsüne lanet olsun;0;0;0;0
avrupa rizeliler dernegi mesutun yanýnda evlatlarýmýza çýkarýz;0;0;0;0
türk asýllý alman futbolcu mesut özilin alman milli takýmýný býrakmasý sporda bir türlü önüne geçilemeyen ýrkçýlýk tartýþmalarýný yeniden alevlendirdi;0;0;0;0
bizim ülkemizdeki salaklarýn algýsý savunmasý zenciler seviyoruz bizde ýrkçýlýk olmaz kürtleri linç eder iþe almaz ötekileþtirir koreli turisti döver romanlarý insan vasfýna sokmaz bizde ýrkçýlýk yok yersen;0;0;0;0
paulo coelho almanya milli futbol takýmýndan uðradýðý ýrkçýlýk baský yüzünden ayrýlan türk asýllý alman futbolcu mesut özile twitter hesabý üzerinden yaptýðý paylaþýmla destek oldu;0;0;0;0
elbette kötüdür sizde huyunuzdan vazgeçin;0;0;0;0
mesut tebrikler mesut helal olsun sana doðrularý söyledin kahramanca iki yüzlülüðü çýkardýn ortaya ders verdin ýrkcý avrupaya;0;0;0;0
kazanýnca alman kaybedince göçmen oldum;0;0;0;0
mesut özilden þok karar via;0;0;0;0
adamsýn mesut inþallah bundan sonraki gençlere örnek olur;0;0;0;0
irkçýlýða yapýlan ahlaksýzlýklara prim vermeyerek iyi futbolcu olduðun kadar güçlü karakterli bir insan olduðunuda gösterdin pasaportun olursa olsun sün sonuna kadar seninleyiz;1;1;1;1
arkadaþlarým podolski kloseye bir zaman polonyalýalman olarak hitap edilmedi bana alman türkü denildi türkiye olduðu mi müslüman olduðum mi;0;0;0;0
yapan bizden degildir diyen peygamberin ummetiyiz mesut özili aldigi karari geregi destekliyorum aynisi tir;0;1;1;1
israil devletinin parlementosu dün onayladýðý yahudilik milliyetçiliði yasasýyahudi ulus devlet yasasý üst kademesi asýl sahiplerin yasaklanacak olamayanlarýn kabul edilmeyecek;0;0;0;0
hollandalý bakana göre ýrkçýlýk genetik;0;0;0;0
özdemir özile eleþtiriler ýrkçý bir hal aldý;0;0;0;0
hollanda dýþiþleri bakaný irkçýlýk genlerde var hollanda;0;0;0;0
irkçýlýkla mücadeleye adanmýþ bir ömür ulusun babasý özgürlük savaþçýsý nelson mandelaya 100 yaþ gününde saygýlarla;0;0;0;0
yarýn senftenberg kentinde önemli bir duruþma görülecek geçen yýl oyun parkýnda aralarýnda hamile kadýn çocuklarýn olduðu bir grup alman bir gencin saldýrýsýna uðramýþtý umuyorum davada yargýlanacakampmaðdurlar gereken desteði görecek;0;0;0;0
beyaz tenli bir güvenlik görevlisi polisi arayarak futbol takýmý kurabilmek hayvanat bahçesinin dýþýnda su satýp para toplamaya çalýþan siyahi çocuklarý þikayet etti polis siyahi çocuðu yerde hýrpaladýktan sonra tutukladý;0;1;0;0
milliyetçilik yap yapma;0;0;0;0
kaný bozuk insanlarda maalesef var almancýlara deyip yillarca bize ýrkcýlýk yaptýlar bizi kuþandýlar;0;0;0;0
soykýrým;0;0;0;0
þiddet amerikan gücüne hakim durumda raporuna göre polis vahþeti geçmiþteki ýrk teröründen farksýz durumda;0;0;0;0
kazanýnca gazeteler gösteriyor yenilip elenince amp resimlerini gösteriyor alakasý yoktur galiba;0;0;0;0
irkçýlýk üzerinden yürütülen yeni bir kaos planý devrede asla prim vermemeliyiz ortak paydamýz insan olmak türk kürt arap suriyeli ayný vardan var olmuþuz gerisi boþ fikri ayaklarýmýzýn altýnda olmalý;0;0;0;0
alman müslümanlar içinde islam karþýtlýðý dolayýsýyla türkiyeye yerleþme düþüncesinde olan sesler git gide çoðalýyor;1;1;1;1
hangi þekilde yapýlýrsa yapýlsýn bir suçudur bunun böyle olduðunu iyi anlamak acý bir örnek;0;0;0;0
kesinlikle arasýnda bir bað var bunu isbatlayan tweetlerim olacak inþallah;0;0;0;0
avrupada aþýrý sað yükseliyor peki türkiye ayrýntýlar fazlasý bizi facebook twitter instagramda takip edin;0;0;0;0
irkçýlýk faþizm ayrýmcýlýk budur suriyeli yerine kürt sýfatýný koyun öyle okuyun tanýdýk gelecek mi halký kin düþmanlýða kýþkýrtan adamý hala okuyan buna hala yazdýran var;0;0;0;0
asimetrik ifade nedir öldürmek dýþýnda bir seçeneðin yok muydu hayir;0;0;0;0
irkçý bir zihniyetle hemen suriyeli çocuklarý suçlayanlara masum yavru köpeðe canilik yapanlara edecek küfür dahi bulamýyorum;0;0;0;0
tam 3 asýr ispanyayý yöneten müslümanlar zaman þan þöhret toprak birbiriyle savaþmaya baþladý iþte zaman kaybetti;0;0;0;0
belçikada hakimden ders türk konvoyu kararýgtgtgtgt;0;1;0;0
siyahi erkeklerin tarafýndan öldürülme olasýlýðýnýn beyazlara oranla dokuz kat fazla þiddet amerikan polisinin iki hakim niteliði raporuna göre abddeki polis vahþeti geçmiþteki ýrk teröründen farksýz durumda;0;0;0;0
türkiyeye dersi vermeye çalýþan batýda geçen gün artýyor;0;0;0;0
demokrasi yolculuðunu görmezden gelerek bize dersi vermeye çalýþan batýda geçen gün artýyor;0;0;0;0
8 bin þubesini eðitimi kapattý;0;0;0;0
8 binden fazla maðazasýný kapatarak yaklaþýk 170 bin personeline 4 saat süren ön yargýsý eðitimi verdi;0;0;0;0
olanlarý;0;0;0;0
personele eðitimi bugün;0;0;0;0
sizce hangisi kötü;1;1;1;1
kamu televizyon kanalý düðün yayýnýna suçlamasý;0;0;0;0
abdde siyahiler sistematik baský ayrýmcýlýða maruz kalýyorlar batý medeniyeti ýrkçýlýk sömürgecilik üzerine kuruldu medeniyetin damarlarýnda hala ayný kan akýyor;0;1;1;1
kararla filistinliler göçe zorlanacak;0;0;0;0
irkçiliðin çirkin tezahürü;0;0;0;0
irkçýlýk cehaletin dýþavurumudur;0;0;0;0
polisi þiddette sýnýr tanýmýyor georgiada 65 yaþýndaki siyahý kadýný kolundan hýzlýca çekerek arabadan indirdi küfürler savurup yaþlý kadýnýn ellerini arkadan kelepçeledi;1;0;1;1
bir vakasý;0;0;0;0
irkçýlýðýn önüne geçmek yapabiliriz via;0;0;0;0
kültürü sorunu derseniz deyin si i arasýnda fark gözetmeyen bir toplum haline getirdiler birilerini linç etmek bahane arýyorlar olmak herhangi bir olmak yetiyor;1;0;0;0
herhangi bir hükümetin gündeminde deðildir birçok ülkede hemen hemen durumda iyi bir iþ olan gizli köle bir savaþý temsil ediyor dolayýsýyla kölelik insan kaçakçýlýðý yakýn iliþkisi var;0;0;0;0
kurumlar tip insanlarla ilgilenemez mi;1;1;1;1
gerekenin yapýlmasý neyi bekliyor neyi araþtýrýyorsunuz;0;0;0;0
tarihi eskilere dayanan alanýnda sýk sýk yer alýyor toplumun tepkisini çekmesine raðmen uluslararasý yada yerli markalar reklamlar yapmaya devam ediyorlar;1;1;1;1
gomis çocukluðumdan beri irkçilikla mücadele ettim;0;0;0;0
hollandaamp;0;0;0;0
amerikan polisi beyaz bir kadýna vurulma tehlikesi olmadýðý konusunda güvence veriyor sadece siyahileri öldürürüz þiddet amerikan gücüne hakim durumda raporuna göre polis vahþeti geçmiþteki ýrk teröründen farksýz durumda;0;0;0;0
iþgalci yahudi yerleþimcilerin irkçi saldirilari sürüyor;0;0;0;0
içinde olsun;0;0;0;0
þarkýcý londradaki restoran iddiasýnda bulundu beyaz kýz arkadaþýnýn spor kýyafetle mekana girebildiðini ancak siyahi arkadaþýnýn alýnmayarak ýrkçýlýða maruz kaldýðýný çektiði videoyla kanýtladý;0;0;0;0
siyahi bir öðrencinin buz hokeyi maçý sýrasýnda baþýna muz atýldýðý iddialarý dahil olmak üzere dört farklý iddiasýný soruþturuyor;0;0;0;0
geçen yýl müslümanlara yönelik 309 ýrkçý saldýrý gerçekleþtirildi saldýrýlarýn yüzde 98inde kadýnlar hedef alýnýrken yazýlý sözlü saldýrýlar seçimlerin yapýldýðý ekim ayýnda yüksek seviyeye ulaþtý;0;0;0;0
þarkýcý londradaki restoran iddiasýnda bulundu ivynin web sitesini kontrol ettim kýyafet kuralý yok yazýyor beyaz bir insana izin veriliyor ayný þekilde giyinmiþ siyahi bir erkeði almýyorlar;0;0;0;0
baþarýlý oldu yaptý hak eden yükseldi ister olsun ister zirve yaptý atýlým yaptý refahý tattý ancak sonradan bir hata yapýldý son böyle geldi;0;0;0;0
febeye kumpas kuruldu a 7 maç ceza verilip kupa febeye verilmeli;0;0;0;0
deðerleri dilinden düþürmeyerek ders vermeye kalkan yol açtýðý nefret suçlarý hýzla yükseliyor;0;0;0;0
genelindeki 8 binden fazla maðazasý 29 mayýs salý günü öðleden sonra ön yargýsý eðitimi kapalý olacak;1;1;1;1
vurdu 8 bin maðaza kapatýlacak;0;1;0;0
amerikadaki starbucks þubelerinde ýrkçýlýk ayrýmcýlýða karþý yarým günlük bir eðitim verilecekmiþ malum geçtiðimiz günlerde bir starbucks þubesinde tepki çeken sonunda starbucks ceosunun özür dilemek zorunda kaldýðý nahoþ bir olay yaþanmýþtý;1;1;1;1
québec camiye terör saldýrýsýnda altý ölü;0;0;0;0
ülke soluna deðil nedir;1;1;1;1
frantz fenon fransýz martinikte doðmuþ bir psikiyatr düþünür 1952de yazdýðý deri beyaz maskeler kitabýnda psikolojisini insandýþýlaþtýrma politikalarýný irdeler youtube kanalýmýza üye;0;0;0;0
okuldan çocuklarýný almaya giden baþörtülü annelere ýrkçý saldýrýda bulunan kadýn hapis cezasýna çarptýrýldý;0;1;0;0
avrupa islamofobi raporu 2017de müslümanlara karþý olay sayýlarý almanyada 908 polonyada 664 hollandada 364 avusturyada 256 fransada 121 danimarkada 56 belçikada 36;0;1;0;0
bitirilecek sizler iþ yapar hangi üretirsiniz;0;0;0;0
winnie madikizelamandela hayatýný kaybetti;0;0;0;0
iranýn inkarcý yukarýdan aþaðý adlandýrma þiddetli milliyetçi siyasetine karþý türk etnik haklarý aktivistlerin direniþi;1;1;1;1
allah tek bir ýrk yarattý insan ýrký irkçýlýðý insan yarattý jane elliott;0;0;0;0
;0;0;0;0
abd okullarýndaki irkçý ayrýmcýlýðýn seyrini deðiþtiren isim hayatýný kaybetti;0;0;0;0
cami saldýrýlarýyla alakalý çalýþmamýz bir hafta dolmadan eskidi saldýrýlara süre içerisinde 6 tanesi eklendi üzücü endiþe verici;0;0;0;0
21 mart etnik dinî azýnlýklarý dýþlayan söylemler toplumsal bütünlüðü tehdit etmektedir;0;0;0;0
sosyal medyada nefrete karþý mücadele aracýlýðýyla;0;0;0;0
belçikada flaman partisinin önderi belediye baþkaný wever yine müslüman azýnlýða saldýrdý;0;0;0;0
bilimkurgu serisi 2 kitabý 2 þahane orijinal hikaye bilimkurgu fantastik dünyasýnda bile varolan ýrkçýlýk ayrýmcýlýk üzerine yazýlar yazarla bir röportaj þahane bir eser;1;1;1;1
national geographic günah çýkarmýþ onyýllar boyunca yayýnlarýmýz yayýn çizgimiz ýrkçýydý bugünkü günahlarnýý zaman itiraf ederler national geographic for decades our coverage was racist via;1;1;1;1
national geographic dergisi yaptýðýný itiraf etti;0;0;0;0
derneðin raporuna göre ýrkçý þiddet suçlarý artarak devam ediyor 2017de kayýtlara geçen 171 saldýrýda 264 kiþi saldýrýlarýn direkt maðduru oldu saldýrýlarýn 143ünde 84 motif;1;1;1;1
gif özelliðini kaldýrdý bir kýsým kullanýcýnýn bir paylaþýmda içeren gif ögesini fark etmesiyle giphynin altyapýlarýný kapattý ayrýntýlar;0;1;0;0
sað þiddet maðdurlarý destek danýþmanlýk birimi olan ezra 2017 yýlý istatistiklerini yayýnladý eyaletinde 149 saldýrý gerçekleþti 220 kiþi sað þiddetin maðduru olurken saldýrýlarýn çoðunun nedeni olarak kaydedildi;0;1;0;0
ingilizlerin dünyaca ünlü olimpiyat þampiyonu müslüman sir muhammed almanyanýn münih havalimanýnda polisin ýrkçý tacizine uðradý görüntüleri twitter hesabýndan yayýmladý;0;0;0;0
promosaikten ýrkçýlýk üzerine fabllar;1;1;1;1
sýðýnmacýlar netayahuamp;0;0;0;0
atlantik köle ticaretinin kýsa tarihi atlantik köle ticaretinin boyutlarý uzun dönemli etkileri;0;0;0;0
hayla zenci ye mi takýlýyorsun diyenler izlesin bir zamanlar amerikan sýradan bir gün;0;0;0;0
arada kocaman 1dark var yapilan katliam hýrsýzlýk bütün cürümler kemaliz dini adýna yapýyor islam adýna yapýyor allaha peygamberine a ihanetten baþka biþe degil;0;0;0;0
tefrikarastgele bir davanýn hikâyesi deðil kelimelerinin yaftasý altýnda doðrudan doðruya bizim karþý yönelmiþ bir düþmanlýðýn süikastýn içyüzünün açýklamasýdýr;0;1;0;0
uður böceði bir büyüme hikâyesi greta gerwigi ilk olarak noah baumbachýn greenberginde gördüðümde anýnda etkisi altýna girmiþtim oyuncuda özel bir þeyler vardý geçmeden gerwig baumb sanat haberleri;0;0;0;0
cuma günü doðu almanyanýn mühlhausen kasabasýnda bir caminin bulunduðu bina tamamýyla yandý kundaklama ihtimali yüksek 7 kiþi dumandan zehirlendi hedef cami olduðu alman kamuoyunun hassasiyeti maalesef sifir;0;0;0;0
deriyi karartan aþýrý sýcaklýktýr mavi gözler çil lekeleri sarý saçlar aþýrý soðuktan ileri gelir kuzeyin insanlarý derilerinin rengi adlandýrýlamaz dilin sözün uzlaþýmsal geçerli anlamýný saptayan beyazlardýr ibni haldun mukaddime;1;1;1;1
dili dini rengi olursa olsun iyiler iyidir hacý bektaþi veli;0;1;0;0
partisinin meclis lideri ben bize ait deðil dersem anlamýna gelmez;0;0;0;0
tabi bunun nedeni yer alan söylemini yayan çocuklara yönelik olduðu söylenebilir;0;0;0;0
yüzyillik beyaz üstüncülük isveçte aþiri saðin yükseliþi ilerlemeci deðerler politikalar ciddi bir tehdit mi doðuyor;0;0;0;0
bir hastalýktýr;0;0;0;0
ses yariþmasinda irkçilik skandali linç edilince yarýþmadan çekildi;0;1;0;0
büyük koalisyon avrupa anlama geliyor;0;0;0;0
ýrkçý saldýrýnýn görüntüleri ortaya çýktý;0;0;0;0
italyada irkçý saldýrý düzenlendi;0;0;0;0
west ham unitedda ýrkçýlýk krizi;0;0;0;0
araplarý kürtleri sevmeyince ýrkçý araplarý sevip kürtleri sevmeyince ümmetçi oluyorsun ikisinden olmayýp ikisini seviyorsan insan oluyorsun;0;0;0;0
1 ay önce zenci bir çocuða maymun yazýlý tshirt giydirdiler þimdi benim hampm artýk alýþveriþ edilebilir bir yer deðildir;0;0;0;0
ýrkçý grup özrü;0;0;0;0
son derece insani bir duygu olan ilkel bir dürtü olan arasýndaki farký anlamayanlar ayaklar altýna alýnanýn olduðu anlar onlar tarih övünür ancak i;0;0;0;0
mesele kürtler olunca sagcýsýda solcusuda faþistleþiyor kanýnýza bulaþmýþ;0;0;0;0
herþey türk türke göre türk tarafýndan;0;0;0;0
okuyarak ederek tedavi olur miguel unamuno;0;0;0;0
kraliyetin taze çiftine ýrkçý yorum;0;0;0;0
trumpa zor soru irkçý mýsýnýz;0;0;0;0
ben ýrkçý deðilim;1;1;1;1
hampmin ýrkçý bulunan güney afrika reklamý sonrasý protestolar;1;1;1;1
bmden trumpa sert tepki irkçýlýk;0;0;0;0
yakýn geçmiþte ithamý fýrlatma dahil birbirlerine demediðini býrakmayan bugün birbirine habire iltifat yaðdýrma peþrevleri çekiyorsa yarýnýn maddîmanevî belâ musibetlerden muhafaza eylesin;0;0;0;0
sýrrý süreyya önder hasip kaplan tartýþmasý istifa getirdi;0;0;0;0
yaptý gittiistifa etti;0;0;0;0
wildersin adayýndan camileri yakma vaadi;0;0;0;0
olay sözler demirtaþýn yerine bir türk göz dikmesin sýrrý film çeksin;0;0;0;0
hmye irkçýlýk suçlamasýyla tepki yaðdý;0;0;0;0
milletvekilinden alman vatandaþýna dolu sözler;0;0;0;0
ýrkçý saldýrý;0;0;0;0
mhp iyi partiden sonra irkçý parti kuruldu;0;0;0;0
avusturyada ýrkçýlýk tavan yaptý yeni doðan bebeðe dahi ýrkçý söylemler;0;;0;0
islam karþýtý wildersten ayaklanmasýna destek;0;0;0;0
abdde okullarda ýrkçýlýk halen devam ediyor;0;0;0;0
doðu ülkelerinden bakkaliye ýrkçýlýðýna tepki;0;0;0;0
doðu ülkelerinden bakkaliye ýrkçýlýðýnatepki;0;0;0;0
lar ler lar lere karþý bunca faþistlik yapýyorken hâlâ ey kürtçüler demen adalet dürüstlük deðildirsadece irkcilarimemnun etme þirin görünme gayretidir;0;0;0;0
isveçte stockholm ýrkçý;0;0;0;0
aklý olmayýp fikri olanlarda bugün kadar normal bir hal aldý kafa yoranlar tip yaratýklara bakmalý sorunu görmek;0;0;0;0
sen bir insansýn gözünüzü kör etmiþ hani sizin kürd kardeþleriniz vardý oldu onlara yoksa onlarda türk oldubu faþizan tavýrlarýnýz fatihin torunlarýna asla düþman olmayacak torunlarý ola;0;0;0;0
irkçiliða dikkat çeken siyahi öðrenci bir insanlik suçudur;0;0;0;0
yapana gelsinn;0;0;0;0
lanet olsun irkciliga adamin dunyalar guzeli kizi islam sudanda kdr cok begenilirdin dedi sordum cevabini bildigim halde cunki beyazsin;0;0;0;0
futbolda etik deðerler nýn alakasý var yaptýklarýný gösterin mesaj yerine ulaþýr;0;0;0;0
ingiliz islam karþýtý ýrkçý gözaltýna alýndý;0;0;0;0
siyonizm bir tür israili siyonist uygulamalarýný destekleyenler ýrkçýlýðý kutuplaþmayý destekliyor diðer taraftan gerçekler bahane olamaz bunlar ýr;0;0;0;0
yýlýn beðenilen tweeti karþýtý tweet oldu;0;0;0;0
diyorlar kibu ülkede yok bi tirin gidin aðýrlýklý olarak vatan millet konularý açýlýp sinirlenince aðýzdan ilk çýkan ermeni dölü yahudi dölü kelimeler aþaðýlayýcý ithamlar içeren cümleler bknümit özat yahudilik ermenilik rumluðumuz kaldý;0;0;0;0
ordinaryusun fahiþ yanliþlari atsiz sözlerimi bitirirken ordinaryusa özet olarak þ devamýný okumak;0;0;0;0
yerlileri onurlandýrma tö;1;1;1;1
yunan holiganlar mültecilere saldýrdý;1;1;1;1
hastalýðýndan kurtulamadýk üstüne birde üstün savaþlarý eklendi türkiye aslaa asla tek bir milletin dinin ülkesi deðil çeþitliliklerimizle bir ülkeyiz;0;0;0;0
senin adýnýn sonuna eklendi mihaliyle bir söylemi sorunumuz varsabunda kuþkusuz birimizin katkýsý varkörlüksaðýrlýkduymazdan gelme inkar etmeyalancýlýkderken anlatmak istediðim;0;0;0;0
25 yýl önce bugün möllnalmanyada ikisi çocuk üç vatandaþýmýz bahide arslan yeliz arslan ampayþe yýlmaz ýrkçý bir kundaklamanýn kurbaný oldu rahmetle anýyoruzalmanya diðer avrupa ülkelerinde yabancý düþmanlýðý günümüzde kaygý verici boyutta;0;0;0;0
çorum belediyesporlu yakup suç duyurusunda bulundu;0;0;0;0
nflde irkçýlýk karþýtý protestolarda bir ilk yaþandý tiklagt;0;0;0;0
yazýk kardeþlik dedikçe bölücülükte ýsrar ediyorsunuz aþýrý gülünç faþistsiniz;0;0;0;0
tedavi edilemeyen psikolojik bir rahatsýzlýktýr;0;0;0;0
þeytanýn iþlediði ilk günah ýrkçýlýktýryani þeytanidir dahasý ýrkçýlýk insaný allahtan uzaklaþtýrýr þeytaný uzaklaþtýrdýysaayrýca akýllý insan bilir kimse ýrkýný seçemez halde ýrkçýlýk ayný zamanda aptallarýn iþidirakýllýlara olsun;0;0;0;0
olmuþ hala peþinde türü dünyada fazla yaþamaz tek teselli;0;0;0;0
dövdüler alay ettiler;0;0;0;0
türlü düþmanlýðýna karþý dolu a deðer verir;0;0;0;0
berlinde ýrkçý parti afd karþýtý büyük;0;0;0;0
esmer tenli sari benizli insanlardan nefret ediyorumbu biraz gelecek amaarkadaþ bütün;1;1;1;1
bizce birini hayatýmýzdan çýkarmamýz geçerli sebep;0;0;0;0
almanyada ýrkçýlýk karþýtý yürüyüþ;1;1;1;1
güneþ güneydoðu yanan evlerin köylerin alevi olmasýn yýllarý;0;0;0;0
ermeni olupolmasýnýn bir önemi yok;0;0;0;0
dünyada türk futbolunda anlayýþý ayný durumda ona ayrý buna ayrý bakýþ açýsý uygulamalar;0;0;0;0
yazýkki bügün islam coðrafyasýnda ümmet kardeþliði ölmüþtür kardeþliði vardýr;0;0;0;0
irkçýlýk amerika aracýlýðýyla;0;0;0;0
ingilterede sihler yükselen nasibini alýyor;1;1;1;1
cb recep günde 5defa tektektekleéyip ýrkýný kutsasýn illa u inkaretsin lik yapsin sonra kötü desintam1þarkkurnazluðý;0;0;0;0
dünyanýn kötü pislik lanet þeyi dili dini rengi cinsiyeti farketmez herþeyden önce insanýz;0;0;0;0
sayfama gelip nefret propagandasý yapmaya çalýþanlar bilsin asla;0;0;0;0
yerde kardeþçe yaþamak varken oluyorki hepimiz doðduk öleceðiz;1;1;1;1
virusu insanliginizi yemiþ bitirmiþ yaratýða çevirmiþher zalimse allah fýrsat vermesin;0;0;0;0
bizin milliyetçiligimiz tanri daði kadar türk hiradaði kadar müminiz diyenlerdeniz;0;0;0;0
ses türkiyede kavgasý büyüyor yýldýz tilbe ateþ püskürdü;0;0;0;0
kemal doðulu naim dilmenerden yýldýz tilbeye aþaðýlýk yakýþtýrmasý gtgt;0;0;0;0
yýldýz tilbe ahmet hakana ateþ püskürdü erkek deðilsin gtgt;0;0;0;0
günay çoban yýldýz tilbeye destek çýktý irkçý olduðuna inanmýyorum gtgt;0;0;0;0
yýldýz tilbeden irkçýlýk iddialarýna sert yanýt aracýlýðýyla;0;0;0;0
sizin probleminiz küçük olmakla ilgili deðil ilgili;0;0;0;0
günümüzdeki reklamlarda ýrkçýlýk hâlâ açýkça yer alýyor;0;0;0;0
irkçýlýk batýnýn dnasýnda var;0;0;0;0
ana kadar hiçbir boykota katýlmadým dove gerçekten bunu hakediyor;0;0;0;0
basit bir yarý gizli düþmanlýðý özünü kaybetmiþ bir laiklik adýna gururla savunuluyor;1;0;0;0
açýlýþta yeter baðýrýn;0;0;0;0
yapan ýrkçýlýk ýrkçýlýk uðrunda bizden deðildir hadisi þerif ebu davud;0;0;0;0
sistem partileri ýrkçý söylemleri taklit edince ýrkçý seçmen güçlü bir þekilde orjinaline oy vermekten çekinmedi;0;0;0;0
takip beðenmeyi unutmayýn;0;0;0;0
hindistan sýrf birbirlerinin dinlerin saygý duyup yapýp savaþ açmadýklarý ödül vermek lazým bence;0;0;0;0
enschedede aþýrý saðcý islam karþýtý gösteri yaptý;0;0;0;0
avustralyada irkçýlýk karþýtý þölen aracýlýðýyla;0;0;0;0
sizin ananýza yapýlmasýný istemediðiniz þeyi baþkasýnýnkine yaptýrmayýn;0;0;0;0
sizin hangi güruhtan olduðunuz neye hizmet ettiðiniz belli namussuz alçak þerefsizler;0;0;0;0
toplumdaki kültürü denilen vahþet;0;0;0;0
kodlarý floodu yukarýda utangaç ikizleri;0;0;0;0
türklük kavanozsa islamiyet baldýr islamiyet olmasaydý türklük içi boþ kavanoza benzerdi necip fazýl kýsakürek;0;0;0;0
senin yaptýðýn kadar yapýyor denilebilir;0;0;0;0
sonuç olarak bütün insanlýk ayný renkte iþiyoruz;0;0;0;0
oynamayýn orta bile yapamazken þimdi yabancý istemiyorsunuz iþte yapýyorsunuz;1;1;1;1
irkçýlar venloda yapýmý süren camiye saldýrdý;0;0;0;0
